cluster,location,property_type,bedrooms,area_sqft,contract_rent,duration_months,annualised_rent,annualised_rent_per_sqft,rental_yield_pct,contract_type,start_date,end_date,purchase_price,source_file,source_page,record_uid
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.4,New,2026-02-05,2027-02-04,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,ef0dcbd2a41597f99c0204b5d6620a520b02aa22
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.1,New,2026-02-05,2027-02-04,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,bb41511f54b6885f026c6b9b06949ce26e353578
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,180000.0,12,180000.0,65.45454545454545,5.3,New,2026-02-04,2027-02-03,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,c29906f561363532ae10dce9dfad8b80e3aac1ce
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,200000.0,12,200000.0,106.78056593699947,8.7,New,2026-02-03,2027-02-02,2300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",9,e2c0f14301651fc3ef2b9f755d12d8aaa362b4e3
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.2,New,2026-02-02,2027-02-01,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,8b2be8345e4b87cbc92f8de3bb8ce8395a06c924
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.7,New,2026-02-01,2027-01-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,72bfa90e9285df9fd47c51b353a3916fa63f5c12
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.2,New,2026-02-01,2027-01-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,9859281087601eb5e8827bc9ed6d89dc822d87cb
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,170000.0,12,170000.0,61.81818181818182,9.7,New,2026-02-01,2027-01-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,72917e28b70f1a65defeadfaf1e13478d6c25fab
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,140000.0,12,140000.0,73.52941176470588,5.4,New,2026-02-01,2027-01-31,2600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",41,fd4adeb01dbea16255a8509007a3fb616a3677d1
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.4,New,2026-02-01,2027-01-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,de220f8816ba6ed9e695945f9b39ace9adfadf63
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,10.9,New,2026-02-01,2027-01-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,08795d9413a548dbae89babaee06b60316704d6e
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,138000.0,12,138000.0,72.47899159663865,10.0,New,2026-02-01,2027-01-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",43,ec9a13b6efb4150270e7c3094602357f56001464
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,10.3,Renewed,2026-02-01,2027-01-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",41,59959be1a10807f8140c138675252efec3f6896b
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.2,New,2026-02-01,2027-01-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,e1ba4b121ef7ef33c2c822bae5a9394478a8f82d
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.7,New,2026-02-01,2027-01-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,fccb1400f102c39810c8f2421d9ae8a8ef9f8625
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,290000.0,24,145000.0,77.41591030432461,16.8,New,2026-02-01,2028-01-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,84eccd760fd7664574bd8868adc6fad6f42cc7dd
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,8.3,New,2026-02-01,2027-01-31,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,99277c5a7f4e2fe75cf394a8a144dc35f295ed77
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1887.0,140000.0,12,140000.0,74.19183889772125,5.0,New,2026-02-01,2027-01-31,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,efe5d4ae3c812569c77e646c01bfd2f34407bc3f
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,5.8,New,2026-02-01,2027-01-31,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,44f42c4b1d4145d41b69f79223d3f0fc41402505
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.5,New,2026-02-01,2027-01-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,f7306fe07d617d429023cdd7a324802fc4a4dfbc
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,5.3,New,2026-01-29,2027-01-28,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,f47690873a52fd1cc00922b454bb9a2969bb9e82
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2842.0,164000.0,12,164000.0,57.70584095707248,8.7,New,2026-01-28,2027-01-27,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,216d9796e7b23a7159c54aacdb83b4d9a3f6eb12
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.7,New,2026-01-27,2027-01-26,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,a2ff2e73c4ec87c72b9a98b8a73cd5737e2d6a33
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.1,New,2026-01-27,2027-01-26,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,d5f270eef51d94ae0be489cc734e19fcfb04762c
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.4,New,2026-01-26,2027-01-25,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,a87904481b143f11a4b3e9fc745430462b955d16
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,145000.0,12,145000.0,76.15546218487395,8.8,New,2026-01-26,2027-01-25,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,060c0eaed6f4be25230048f0b432126192d20a78
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.9,New,2026-01-25,2027-01-24,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,f47263ec4f249baf0e1d01c1252f5e9cc0f47621
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,7.1,New,2026-01-25,2027-01-24,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,e0fa41ab4ef7982c39d2c8e42f91f87ce4516292
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,10.0,New,2026-01-25,2027-01-24,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,74a47d8e1cec5d6b6fc45c3a4236a87679e6a737
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,325000.0,24,162500.0,59.09090909090909,18.6,New,2026-01-25,2028-01-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,b7766866e35da8f444d29bc4ef3cbb1c99cb7d72
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.5,New,2026-01-24,2027-01-23,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,0a718a5da9970201fa2a87b96ebe258e8829c6e5
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,10.4,New,2026-01-24,2027-01-23,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,3a92874dd08493eb873d5afd644d57a266566436
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.8,New,2026-01-23,2027-01-22,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,67581da38abfaa3c4c44a1f28a1d80afae9db166
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,190000.0,12,190000.0,68.54256854256855,6.2,New,2026-01-23,2027-01-22,3100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,aee4e9301863dd5466841d2f8a643ab100cb758c
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.1,New,2026-01-23,2027-01-22,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,890f378270725f061a8d19bf761548d0a2b5d86c
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,10.0,New,2026-01-23,2027-01-22,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,aacb8cff8a6c5f21d138e286ee77bdc0796be2a5
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1914.0,140000.0,12,140000.0,73.14524555903866,26.7,New,2026-01-22,2027-01-21,523600.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,5bc8c9fce6c23d988528546a5d52867cb551afc9
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1880.0,125000.0,12,125000.0,66.48936170212765,8.5,New,2026-01-22,2027-01-21,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,ff7a7e5b2456bdf5765bdc42d9cf6999ba0a38e7
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.0,New,2026-01-22,2027-01-21,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,95c24b5cf0a1f853a8d98fa47e9a5020b4cc631e
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2798.0,185000.0,12,185000.0,66.11865618298785,10.1,Renewed,2026-01-21,2027-01-20,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,7d881fbf42a33af8f919394c351fa28ba8451769
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,150000.0,13,138461.53846153847,49.95004995004995,4.2,New,2026-01-20,2027-01-31,3600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,47fe824bc7be47d1d4360126b49e565382510e68
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,9.0,New,2026-01-20,2027-01-19,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,2b43e57d82c21fdda3c23ad8d7a833019d045555
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,140000.0,12,140000.0,73.76185458377239,9.3,New,2026-01-20,2027-01-19,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,725fa972df07ac784ae055dd97557a32b30c56f3
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1910.0,135000.0,12,135000.0,70.68062827225131,8.6,New,2026-01-20,2027-01-19,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,66cd5355cbfe5d4cd5e78f8deabe71746b2286d9
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,5.5,New,2026-01-19,2027-01-18,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,d3d5f78002216199a6584ae8b353185df9aeaaba
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2798.0,180000.0,13,166153.84615384616,59.383075823390335,8.5,New,2026-01-18,2027-01-19,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,a58d1d8ad371088f425c14d2336a8fd39923e0c8
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2809.0,180000.0,12,180000.0,64.07974368102528,8.4,New,2026-01-18,2027-01-17,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",46,7b6f7556921d90435cc19e6e55d3d3b5823b8fee
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,5.1,New,2026-01-15,2027-01-14,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,155a688039582773f2ca3e0fe0d2fc50e64062d2
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,8.7,New,2026-01-15,2027-01-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,e78f8c9251611308ed75f503c4a8253ef030e2a5
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.9,New,2026-01-15,2027-01-14,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,4c68bb7e97bea1c899236a0ede02641c78a66fe8
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,9.9,New,2026-01-15,2027-01-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,c1c3b74eb7842fa80b3c8f025d199da2ec60456d
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.6,New,2026-01-15,2027-01-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,22657f01ad6c53b9212cdfa578b5e62469f97d7c
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.9,New,2026-01-15,2027-01-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,bb3721f2f90eb17051c8d45fa2c903944fcb7512
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2771.0,180000.0,12,180000.0,64.95849873691807,9.6,New,2026-01-15,2027-01-14,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,52ced1657c2868ef21047026fbea792fe6cf5725
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,135000.0,12,135000.0,70.90336134453781,7.3,New,2026-01-15,2027-01-14,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,7fb05879796b83a936d44b1f9e15fea72ca1dedf
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,10.3,New,2026-01-12,2027-01-11,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,94f1a02a8e5152c65f1e38abd66b9b81a1d431e1
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,12,160000.0,57.72005772005772,10.3,New,2026-01-12,2027-01-11,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,c0784be650165897adc44eaa679b7cccc44074ed
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,132000.0,12,132000.0,70.47517351841965,9.7,New,2026-01-11,2027-01-10,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,ac05ec9e6e025c5e0e93fe2acf8982c48e248d88
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.4,New,2026-01-10,2027-01-09,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,233066d1620b6607822ec603a303c203e6333995
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,6.0,New,2026-01-10,2027-01-09,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,afe59a6a678ba28c14b44ab99793f85f46dc595e
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,180000.0,12,180000.0,64.93506493506493,5.9,New,2026-01-10,2027-01-09,3100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,a8301f023da364686c5954a52c0102a774e9c89e
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.8,New,2026-01-10,2027-01-09,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,1251951b23c8b6b198baced766093b4e0650464a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.3,New,2026-01-10,2027-01-09,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,bc111d6773b19f1adb3ca85058794b773d3f0c13
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,11.5,Renewed,2026-01-10,2027-01-09,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,f80f8325b78139b3b4cc7e57621f7512addd2181
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,145000.0,12,145000.0,76.15546218487395,6.7,New,2026-01-10,2027-01-09,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,401d52238542ae0116ad38ba0573a3c064bf13c5
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,8.4,New,2026-01-10,2027-01-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,6c9e0bbed9c2c62690886d0d48c57b7b0295f7b5
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1868.0,170000.0,12,170000.0,91.00642398286938,12.4,New,2026-01-09,2027-01-08,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,21b3c9d0ee27dbd274f139b1df1852165151a718
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.7,New,2026-01-08,2027-01-07,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,f3f6c18d7908a07d74b6e3a8ceec82d65b54f4e5
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.8,New,2026-01-05,2027-01-04,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,a66a8b00f1a1f7a2a016aea41de4126f009e9426
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,5.7,New,2026-01-05,2027-01-04,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,588939923c598398b94b612727853c1602cb3623
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.8,New,2026-01-05,2027-01-04,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,2e11615963d743492d65da09ab0c843c875f52f3
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.7,New,2026-01-05,2027-01-04,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",47,322d294dcb956e1ef44571615af41a0d1e1cc70b
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,180000.0,12,180000.0,64.93506493506493,8.2,New,2026-01-05,2027-01-04,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,b633c01d9abf1d2dc8e55312a5cdd6700429dd08
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,7.8,New,2026-01-01,2026-12-31,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",39,bcbec8889df481f567ff15e0e95cd25f90c90ab9
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.6,New,2026-01-01,2026-12-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,a1610b6f0deaf3e5ae53cd3009bf500f5c92a990
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.6,New,2026-01-01,2026-12-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,98f82483d6889d93652607e0e240341ca7d7e734
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,6.3,New,2026-01-01,2026-12-31,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,e94508afa822a452c15f86544a816d89f86ed5d9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,6.3,New,2026-01-01,2026-12-31,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,eef944053e2a053a885ce911aa5a8c0bd9845b4d
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1898.0,75000.0,6,150000.0,79.03055848261327,3.0,Renewed,2026-01-01,2026-06-30,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",45,d0df886e28e1f67265b5358587d7928fd5d2d425
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1887.0,140000.0,12,140000.0,74.19183889772125,9.4,New,2026-01-01,2026-12-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,9cb501d2c277b734b7a22315e15a961461f36ac0
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,5.7,New,2026-01-01,2026-12-31,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,000d97587edad9a3fd832f6a854a0c48129e8e8b
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,5.7,New,2026-01-01,2026-12-31,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,760b15f22fd7a93b01a5fe375ceae5ca67e631c4
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,6.6,New,2026-01-01,2026-12-31,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,3abfc797f5d2e6339a967e9142eb2d14b8e59bce
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,6.5,New,2026-01-01,2026-12-31,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",53,d921bcd969095fe44e9a5756513d10c944708eca
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,5.7,New,2026-01-01,2026-12-31,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,e40a765586d0e4241c707938dd25e79652879b22
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,6.3,New,2026-01-01,2026-12-31,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,9efb2a7237bf3e77d9768484076b549696b5da6a
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,5.7,New,2026-01-01,2026-12-31,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,22c5ce4123260585fd67e1a5e56d5dcb8f917b7c
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,4.8,New,2025-12-29,2026-12-28,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",50,1a879d9042095ad8b341233e14eee42e9d3521d8
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,4.8,New,2025-12-29,2026-12-28,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,2f740500aca4778e8e82712de257568fabd2727f
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.7,New,2025-12-28,2026-12-27,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,fb14ec226f2f54a926741a262ec3c3f56fe689de
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,185000.0,12,185000.0,66.73881673881674,9.8,New,2025-12-28,2026-12-27,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,2f501e8e546ecec46798228b91f18e867c5f493c
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,155000.0,12,155000.0,82.75493860117459,9.7,New,2025-12-28,2026-12-27,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",54,2699729d3c7ee32cd31a811e427ab4bd46b91bc2
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,185000.0,12,185000.0,66.73881673881674,9.8,New,2025-12-28,2026-12-27,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,d602562a12abe6b5fb67a7b453ae35dfa4b685a1
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.3,New,2025-12-27,2026-12-26,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,5a743352bd43cd7d0559a7db47c2f047a8c269c6
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,8.7,New,2025-12-27,2026-12-26,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,0ccb856c21bf2319c6064d00554055727fca42d3
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,8.7,New,2025-12-27,2026-12-26,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,f60122c8afc69a4572a653aa5cead30e2231cf6e
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1878.0,160000.0,12,160000.0,85.19701810436635,11.6,New,2025-12-27,2026-12-26,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",48,075442dc833a4f3fcc9cd85bb5692e5380d943bd
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,190000.0,12,190000.0,68.54256854256855,4.8,New,2025-12-25,2026-12-24,3900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,33d8e64f92aa28aed17d4564cc57ec322c6b8b30
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.0,New,2025-12-25,2026-12-24,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",52,e0a36b9aac1c9aaf00eab128a903572db46c0fb7
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,190000.0,12,190000.0,68.54256854256855,4.8,New,2025-12-25,2026-12-24,3900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,c4037c025b8cf1fc75ead2e7f5d0760ad761b226
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.0,New,2025-12-25,2026-12-24,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",49,1c2290c39431eed9f3d4a81f59dda32e62be2f0d
